"","coreName","year","mean","median","sd","q025","q975","propGT5","propGT10","propGT15","propGT20","propGT25","propGT30","propGT35","propGT40","propGT45","propGT50","propGT55","propGT60","propGT65","propGT70","propGT75","propGT80","propGT85","propGT90","propGT95","propGT100"
"360","Grass Creek",2015,12.0070616343071,12,6.17586846450553,0,25,0.835404947680397,0.616645496885018,0.277248533236557,0.0821538740700417,0.0174197060424605,0.00107361035504748,1.51212726063025e-05,1.51212726063025e-05,0,0,0,0,0,0,0,0,0,0,0,0
"361","Grass Creek",2016,11.9204469848182,12,6.16558211366189,0,24,0.832168995342648,0.611927659831851,0.271971209096958,0.0799612895421279,0.0166182785943265,0.000982882719409666,1.51212726063025e-05,1.51212726063025e-05,0,0,0,0,0,0,0,0,0,0,0,0
"362","Grass Creek",2017,11.8606725942055,12,6.12270164423184,0,24,0.830611504264199,0.610037500756064,0.269627411842981,0.0771033690195367,0.0144861791568378,0.000740942357708825,1.51212726063025e-05,1.51212726063025e-05,0,0,0,0,0,0,0,0,0,0,0,0
"363","Grass Creek",2018,11.8615798705619,12,6.14106463690496,0,24,0.828721345188411,0.602340772999456,0.275373495433376,0.0780408879211274,0.0148188471541765,0.000816548720740337,1.51212726063025e-05,1.51212726063025e-05,0,0,0,0,0,0,0,0,0,0,0,0
"364","Greater South Pass 1",1985,13.8881354703024,14,5.63904715981242,1,25,0.906503573702065,0.758100257048694,0.410947534669342,0.104402865408014,0.0152778785021877,0.000318289135462244,8.05795279651252e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","Greater South Pass 1",1986,13.9867486966261,15,5.67186009735834,1,24,0.905085374009879,0.758430633113351,0.432228588004931,0.10857285598021,0.0136098822733096,0.000173245985125019,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","Greater South Pass 1",1987,13.4543557263842,14,6.09745664242327,0,25,0.873103359360521,0.720844312294019,0.397208725151288,0.106203817858035,0.0188958993078219,0.000725215751686127,4.83477167790751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","Greater South Pass 1",1988,12.9204599479456,14,5.96800902825422,0,24,0.862422542928744,0.700099112819397,0.351036655627271,0.0807568029266485,0.0162649777197605,0.000459303309401214,2.41738583895376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","Greater South Pass 1",1989,13.1354662734386,14,5.98648100244547,0,25,0.869267773829381,0.711094189410238,0.372519157782774,0.0884682637529109,0.0178161336330892,0.000507651026180289,1.6115905593025e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","Greater South Pass 1",1990,13.5576909130466,14,5.88313114944852,1,25,0.889199120071555,0.73724627521132,0.394952498368265,0.0983392559286388,0.0216758930226187,0.00065672315291577,5.64056695755876e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","Greater South Pass 1",1991,13.6972667424114,14,5.94321456547786,1,26,0.891032304332761,0.743664434613742,0.403066856834353,0.103387563355654,0.0251609576071103,0.00120869291947688,6.04346459738439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","Greater South Pass 1",1992,13.6984593194253,14,5.97983484622699,1,26,0.888635063375799,0.743499246581414,0.403832362350021,0.10552292084673,0.0263535346209942,0.00127315654184898,7.65505515668689e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","Greater South Pass 1",1993,13.4574822120692,14,5.71625653517822,1,24,0.889046018968421,0.740276065462809,0.385113738003723,0.0878921201279603,0.0154148636997284,0.00059225953054367,4.02897639825626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","Greater South Pass 1",1994,13.7482332938494,14,5.79295634707757,1,25,0.894033891749462,0.754212294824377,0.407599455282391,0.0953699003231239,0.0236903812217468,0.000769534492066945,4.02897639825626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","Greater South Pass 1",1995,13.6117718632404,14,5.53542728374215,2,24,0.903232044866681,0.745928719349562,0.399146662798849,0.0812040193068549,0.016587295831621,0.000701041893296589,2.82028347877938e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","Greater South Pass 1",1996,13.8554201819486,15,5.73912727267163,1,25,0.898949242955335,0.759006776738302,0.425218169071966,0.0944392067751267,0.0202456064012377,0.000555998742959364,2.41738583895376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","Greater South Pass 1",1997,13.7304131312399,15,5.85266014223952,1,25,0.89054882716497,0.750255840001289,0.416809695328805,0.0969653749768334,0.0216758930226187,0.000761476539270433,7.25215751686127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","Greater South Pass 1",1998,13.8740139080265,15,5.60845416303776,1,25,0.905879082360336,0.760960830291456,0.417019202101514,0.099112819397104,0.0153423421245598,0.000539882837366339,5.23766931773314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","Greater South Pass 1",1999,13.5638673338652,14,5.44318336566109,1,24,0.905403663145341,0.750171231496926,0.388961410464058,0.0820057856101079,0.0103625272963151,0.000382752757834345,4.02897639825626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","Greater South Pass 1",2000,13.8409803305372,14,5.55662513610875,1,25,0.910036986003336,0.767318555047905,0.395762322624314,0.0936978751178476,0.0217403566449908,0.00059225953054367,3.22318111860501e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","Greater South Pass 1",2001,13.8819993392479,14,5.6191075044862,1,26,0.912696110426185,0.768547392849373,0.387204776754418,0.0935971507078912,0.0284808341592735,0.00165993827608158,9.2666457159894e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","Greater South Pass 1",2002,13.8675635168129,14,5.75245194880223,1,25,0.901531816826617,0.762370972030846,0.412804892788938,0.0980612565571591,0.0214623572735111,0.000793708350456483,4.43187403808188e-05,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"382","Greater South Pass 1",2003,13.4898912982168,14,5.93070784848588,1,26,0.888203962901185,0.734840976301561,0.375218571969605,0.0990282108927406,0.0276266911628432,0.000987099217572784,4.43187403808188e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","Greater South Pass 1",2004,13.5280295888027,14,5.8507034045526,1,26,0.891813925754023,0.7396032264043,0.379154881910702,0.0955431463082489,0.0261802886358692,0.00103947591075011,5.23766931773314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","Greater South Pass 1",2005,13.6228797511704,14,5.86098507151774,1,26,0.894666441043988,0.745320343913425,0.38544411406838,0.0966994625345485,0.0277999371479682,0.00130538835303503,5.23766931773314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","Greater South Pass 1",2006,13.4683121006277,14,5.90278565187883,1,26,0.891926737093174,0.737000507651026,0.361443501663967,0.0963449126115019,0.0287588335307532,0.00187347402518916,8.46085043633814e-05,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"386","Greater South Pass 1",2007,13.3494170071152,14,5.84554221439953,1,25,0.886060547457313,0.729695973440988,0.364433002151473,0.0895923481680244,0.0245767560293632,0.000515708978976801,1.20869291947688e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","Greater South Pass 1",2008,13.510551889187,14,5.85078926501707,1,26,0.890033118185994,0.7382172585233,0.377954246944021,0.0940967437812749,0.0256001160345203,0.000580172601348901,1.20869291947688e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","Greater South Pass 1",2009,13.6961708608311,14,5.96659426654564,1,26,0.89396942812709,0.744566925326951,0.39057300102336,0.101884755159104,0.0332309973328176,0.00200240126993336,2.82028347877938e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","Greater South Pass 1",2010,13.8602630115793,14,5.86608139417833,1,26,0.903671203294091,0.756113971684354,0.395746206718721,0.104362575644032,0.0335089967042973,0.00261480568246831,7.25215751686127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","Greater South Pass 1",2011,13.8267056671582,14,5.82883517140641,1,26,0.905214301254623,0.753378296709938,0.393836471905948,0.103286838945697,0.0322640429972361,0.0021917631606514,6.04346459738439e-05,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"391","Greater South Pass 1",2013,13.6774884972724,14,6.02587600769756,1,27,0.894404557578102,0.739575023569512,0.383671364453147,0.107795263535346,0.036035164906004,0.00238515402776771,4.43187403808188e-05,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"392","Greater South Pass 1",2014,13.7296677706062,14,6.126477517421,1,27,0.893244212375404,0.737427579149241,0.390697899291706,0.110619575990524,0.0401084600446411,0.00387587529512252,0.000112811339151175,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"393","Greater South Pass 1",2015,13.7523106179644,14,6.11938517428868,1,27,0.894738962619157,0.736476740719253,0.391370738350215,0.112025688753515,0.0408900814659028,0.00394436789389288,0.000120869291947688,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"394","Greater South Pass 1",2016,13.6705586578674,14,6.12177549657486,1,27,0.892672097726852,0.733052110780735,0.385391737375202,0.110099838035149,0.0397216783104085,0.00362607875843063,0.000108782362752919,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","Greater South Pass 1",2017,13.4077606143383,14,5.94106954288924,1,26,0.890798623701662,0.724301174043722,0.369666642492808,0.0988106461672348,0.0293188612501108,0.00163576441769204,7.65505515668689e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","Greater South Pass 1",2018,13.4910395564903,14,5.93085303437662,1,26,0.89299844481511,0.732387329675023,0.371544145494396,0.0983876036454178,0.0313212625200442,0.00216356032586361,9.66954335581502e-05,4.02897639825626e-06,0,0,0,0,0,0,0,0,0,0,0,0
"397","Greater South Pass 2",1985,9.34278543474562,10,5.14188895183371,0,19,0.756457376212353,0.437037037037037,0.101483183029891,0.0134082014633316,0.00193976518631955,0.000190006239010833,1.13436560603483e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","Greater South Pass 2",1986,9.55789234870399,10,5.1514204518549,0,19,0.770123645851058,0.44527253133685,0.115827236118201,0.01579887697805,0.00163632238670524,5.10464522715671e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","Greater South Pass 2",1987,9.17212012931768,9,5.19173783614035,0,19,0.743324258408485,0.41905450626737,0.101982303896546,0.0141001644830129,0.00179229765753502,0.000107764732573308,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","Greater South Pass 2",1988,8.60429924564687,9,5.08552651732137,0,18,0.713467755657648,0.371955646304804,0.0780103227270149,0.0102575009925699,0.00122511485451761,9.64210765129601e-05,5.67182803017413e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","Greater South Pass 2",1989,8.39313708808349,8,5.08438464003564,0,18,0.700320458283705,0.351573932278373,0.0742073620327832,0.0103652657251432,0.001270489478759,0.000110600646588395,8.50774204526119e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","Greater South Pass 2",1990,8.73254211332312,9,5.09084025094293,0,18,0.720115138109013,0.39119732289717,0.0783931711190517,0.0106913958368782,0.00124496625262322,9.92569905280472e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","Greater South Pass 2",1991,8.81687652430378,9,5.07794108469209,0,18,0.729119165106914,0.391631217741478,0.080063524473938,0.0119703930576825,0.00165050195678067,0.000167318926890137,5.67182803017413e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","Greater South Pass 2",1992,9.11365209006863,9,5.10049517489461,0,19,0.746066587261074,0.415651409449265,0.0930803698031876,0.01270489478759,0.00155408088026771,0.000141795700754353,8.50774204526119e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","Greater South Pass 2",1993,9.72482842720209,10,5.14744026072825,0,19,0.779663660597811,0.461961885315637,0.121896092110487,0.0155946911689638,0.00178662582950485,0.000124780216663831,5.67182803017413e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","Greater South Pass 2",1994,9.83081220577392,10,5.19099023232495,0,20,0.784779649481028,0.470923373603312,0.12753388917248,0.017004140434462,0.00228858261017526,0.000243888605297487,1.13436560603483e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","Greater South Pass 2",1995,9.82029663660598,10,5.16829590263201,0,20,0.788696046735863,0.464848845782996,0.129124836934944,0.0174834099030117,0.00178378991548976,0.000141795700754353,8.50774204526119e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","Greater South Pass 2",1996,9.88267823719585,10,5.21415071368513,0,20,0.788457829958596,0.475452328285406,0.12995859565538,0.0185213544325336,0.00232544949237139,0.000195678067041007,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","Greater South Pass 2",1997,10.004517611026,10,5.24462050204328,0,20,0.790865520957405,0.488140207588906,0.13534966819806,0.0199279677840168,0.00262605637797062,0.000232544949237139,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","Greater South Pass 2",1998,10.5583517667744,11,5.16421476375104,0,20,0.825557257103965,0.534782485395043,0.153780273382111,0.0233083772900006,0.0033321989677273,0.000280755487493619,8.50774204526119e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","Greater South Pass 2",1999,10.3637116442629,11,5.11615004583041,0,20,0.81970109466281,0.519950655096137,0.139986387612728,0.0209942714536895,0.00290681186546424,0.000209857637116443,8.50774204526119e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","Greater South Pass 2",2000,10.3212012931768,11,5.15393373092269,0,20,0.812472349838353,0.52314105836311,0.137819749305201,0.0202143950995406,0.00294084283364528,0.000317622369689751,5.67182803017413e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","Greater South Pass 2",2001,10.1063666269639,11,5.12926817648499,0,20,0.802790539390846,0.508076683114968,0.124454086552096,0.0185185185185185,0.00259769723781975,0.000340309681810448,1.41795700754353e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","Greater South Pass 2",2002,9.68747093188134,10,5.17275237650265,0,19,0.779768589416369,0.470897850377177,0.111527990471329,0.0160456014973626,0.00250978390335205,0.000394192048097102,2.83591401508706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","Greater South Pass 2",2003,8.95442686177755,9,5.13951023038041,0,19,0.736410300039703,0.401973796154501,0.0871618172537009,0.0138903068458964,0.00244455788100505,0.000422551188247972,2.26873121206965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","Greater South Pass 2",2004,9.09954058192956,9,5.02511061066307,0,19,0.752382167772673,0.414732573308377,0.0840791787193012,0.0132522261925018,0.00196528841245533,0.000184334410980659,5.67182803017413e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","Greater South Pass 2",2005,9.21985990584765,10,5.1255415631103,0,19,0.75538540071465,0.420804265214679,0.0961318132834212,0.0152884124553344,0.00238500368668822,0.000218365379161704,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","Greater South Pass 2",2006,9.29867279224094,10,5.10602810692687,0,19,0.758714763768363,0.437020021552947,0.0954994044580568,0.0132380466224264,0.00212409959730021,0.000238216777267313,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","Greater South Pass 2",2007,9.43645851057796,10,5.1139733799899,0,19,0.765169304066701,0.449373263002666,0.0987890647155578,0.0147864556746639,0.00245022970903522,0.00026090408938801,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","Greater South Pass 2",2008,9.54249617151608,10,5.14510633368516,0,19,0.768850320458284,0.45845669559299,0.104855084793829,0.0152345300890477,0.00250694798933696,0.000311950541659577,1.13436560603483e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","Greater South Pass 2",2009,9.90646304804038,10,5.21670731197378,0,20,0.785658782825705,0.491534796664965,0.119794679825308,0.0185185185185185,0.00336055810787817,0.000558675060972151,2.55232261357836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","Greater South Pass 2",2010,9.89807725029777,10,5.19494664096557,0,20,0.785868640462821,0.49591911973229,0.116621292042425,0.0173245987181669,0.00307129487833929,0.000487777210594975,2.26873121206965e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"423","Greater South Pass 2",2011,9.95356190800295,10,5.17437287233059,0,20,0.788764108672225,0.495896432420169,0.120568884351426,0.0177783449605808,0.00307696670636946,0.000507628608700584,2.55232261357836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","Greater South Pass 2",2013,9.72841869434519,10,5.16063325382751,0,20,0.782754806874256,0.464701378254211,0.110816176053542,0.0181697010946628,0.00381146843627701,0.000720322159832114,5.10464522715671e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"425","Greater South Pass 2",2014,9.86308774317963,10,5.16726817038134,0,20,0.789719811695309,0.467985366683682,0.120149169077194,0.0201179740230276,0.00422551188247972,0.000805399580284726,6.52260223470024e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"426","Greater South Pass 2",2015,9.9284215302592,10,5.12460127807113,0,20,0.795442686177755,0.471898928024502,0.121042481991946,0.0200073733764392,0.00423685553854007,0.0008110714083149,7.08978503771766e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"427","Greater South Pass 2",2016,9.86680279053939,10,5.1310914187912,0,20,0.792365719471386,0.468802109920027,0.118198060234814,0.0194260110033464,0.00405819295558959,0.000771368612103681,6.52260223470024e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"428","Greater South Pass 2",2017,9.72603652657251,10,5.05954122404245,0,19,0.790043105893029,0.462523396290624,0.106777834496058,0.01645113720152,0.00314219272871647,0.000530315920821281,3.40309681810448e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"429","Greater South Pass 2",2018,9.76192501843344,10,5.11159558566783,0,20,0.789509954058193,0.46971243831887,0.108728943338438,0.01758833872157,0.00351369746469287,0.000697634847711417,5.10464522715671e-05,2.83591401508706e-06,0,0,0,0,0,0,0,0,0,0,0,0
"430","Greater South Pass 3",1985,12.4518035851154,13,5.32371707179704,1,22,0.878914464274406,0.682580374670542,0.295607152761552,0.0476799818320381,0.00291953907531188,7.20604259426268e-05,2.18364927098869e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","Greater South Pass 3",1986,13.0321782556573,14,5.11825528942937,1,22,0.901840597970516,0.723707225040343,0.342848221090121,0.0484398917783421,0.00180369429783666,8.73459708395476e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","Greater South Pass 3",1987,13.0520123419857,14,5.26181179560025,1,22,0.895473076696313,0.722556441874532,0.353043679536368,0.0538553419703941,0.00236707580975174,3.71220376068077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","Greater South Pass 3",1988,12.3153189547308,13,5.29826528151125,1,22,0.87567611240553,0.669664089232644,0.29248890160258,0.0420658195563261,0.00209630330014914,5.24075825037286e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","Greater South Pass 3",1989,12.4329739774516,13,5.45900953166015,1,22,0.870856798464458,0.678606132997343,0.3023175069713,0.0507436417592352,0.00321433172689535,8.95296201105363e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","Greater South Pass 3",1990,12.1474727535162,13,5.39315956613163,0,21,0.864950027186433,0.658197746910682,0.285171492895497,0.0402992472960963,0.00198493718732872,2.18364927098869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","Greater South Pass 3",1991,12.1743381904972,13,5.44303604852554,1,22,0.865146555620822,0.655518409255179,0.285204247634562,0.0465728716516468,0.00298941585198352,7.20604259426268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","Greater South Pass 3",1992,12.5002107221546,13,5.28468196680941,1,22,0.88152829245178,0.684827349770389,0.30209695839493,0.0449482365940312,0.00239327960100361,5.6774881045706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","Greater South Pass 3",1993,12.2169783098118,13,5.17734416342916,1,21,0.878969055506181,0.667288278825808,0.276002349606616,0.0361874357188246,0.00173163387189403,2.62037912518643e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","Greater South Pass 3",1994,12.3170396703563,13,5.28813985554028,1,22,0.877379358836901,0.672655688733898,0.287259061598562,0.0433126832900607,0.00313353670386877,8.29786722975703e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","Greater South Pass 3",1995,12.4052722027999,13,5.22322128201773,1,21,0.880617710705777,0.680580151938316,0.298465549657276,0.038222596839386,0.00180151064856567,4.80402839617512e-05,2.18364927098869e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","Greater South Pass 3",1996,12.6391410397228,13,5.25131366801631,1,22,0.887522409700644,0.693304276240367,0.316133455908846,0.0459789190499379,0.00263348102081236,4.36729854197738e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","Greater South Pass 3",1997,13.0725735835213,14,5.2911652556561,1,22,0.89659110512306,0.72253023808328,0.354508908197201,0.0557114438507345,0.00301561964323538,3.71220376068077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","Greater South Pass 3",1998,13.4617064345593,14,5.30552267273877,1,22,0.904474078991329,0.744250997381805,0.390862301260621,0.065454886897886,0.00355934831171157,4.58566346907625e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","Greater South Pass 3",1999,12.9197508892912,14,5.17947364728961,1,22,0.897575930944275,0.716426938370867,0.334749065944024,0.0480184474690413,0.00294137556802177,5.6774881045706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","Greater South Pass 3",2000,12.466562870538,13,5.31270803590043,1,22,0.881416926338959,0.682988717084217,0.300011573341136,0.0460881015134873,0.00318376063710151,8.07950230265816e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Greater South Pass 3",2001,12.2275690087761,13,5.32639594869221,0,22,0.873206405080042,0.668478367678497,0.28307955689389,0.0403079818931802,0.00302435424031934,0.000102631515736468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","Greater South Pass 3",2002,12.2800442844072,13,5.4016778695126,0,22,0.870118725010864,0.673369742045512,0.29043408763858,0.0429130754734698,0.00336937082513555,0.000111366112820423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","Greater South Pass 3",2003,12.3218415151032,13,5.54040023825449,0,22,0.865391124339173,0.666102557271661,0.298777811503028,0.0522045031215266,0.00435856394489343,0.000211813979285903,6.55094781296607e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","Greater South Pass 3",2004,12.690666427921,13,5.37919487446931,1,22,0.884126835084256,0.696780645879781,0.317260218932676,0.0547528218207704,0.0036881836186999,0.000102631515736468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","Greater South Pass 3",2005,12.2256757848581,13,5.37333954111316,1,22,0.869518221461342,0.660045114193939,0.287573507093585,0.044033287549487,0.00286931514207914,8.07950230265816e-05,2.18364927098869e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","Greater South Pass 3",2006,12.375683755178,13,5.42274261954682,1,22,0.872769675225844,0.670083349892674,0.301127418118611,0.0483569131060446,0.00397642532247041,0.000146304501156242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","Greater South Pass 3",2007,12.0201354299278,13,5.37410846579481,1,22,0.868341234504279,0.64288818187178,0.264538190933925,0.0457954925111748,0.00282564215665937,6.76931274006494e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","Greater South Pass 3",2008,12.0924316899917,13,5.39276336986666,1,22,0.869972420509707,0.647615782543471,0.269883764349305,0.0479048977069499,0.00308331277063603,7.86113737555929e-05,2.18364927098869e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Greater South Pass 3",2009,12.4165398330382,13,5.34826927232705,1,22,0.878892627781696,0.677378922107047,0.295251217930381,0.046732278048429,0.0035331445204597,0.000122284359175367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","Greater South Pass 3",2010,12.6201891476999,13,5.3458019309133,1,22,0.884369220153336,0.691535520330867,0.310329316146558,0.0515166536011652,0.00452670493875956,0.000231466822724801,4.36729854197738e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","Greater South Pass 3",2011,12.7347608576501,13,5.25211682596782,1,22,0.889782486696117,0.704757516666703,0.316616042397734,0.0485075849057428,0.00419260660029829,0.000189977486576016,4.36729854197738e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","Greater South Pass 3",2013,12.5955422983782,13,5.53513314285673,0,23,0.876429471404021,0.688421636470437,0.311798912105933,0.0588733679951261,0.00613605445147822,0.000355934831171157,8.73459708395476e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","Greater South Pass 3",2014,12.744978152589,13,5.54340469074789,0,23,0.881423477286772,0.696974990664899,0.317950252102308,0.0637931298026636,0.00760128311231163,0.000534994071392229,2.18364927098869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","Greater South Pass 3",2015,12.7664019355867,13,5.53524511756194,0,23,0.88300880665751,0.697047051090842,0.320983340939712,0.0642778999408231,0.00780217884524259,0.000576483407541014,2.18364927098869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","Greater South Pass 3",2016,12.7353526266025,13,5.53184672897384,0,23,0.881687698848562,0.695898451574302,0.319756130049416,0.0629720776767719,0.0073960200808387,0.000482586488888501,1.31018956259321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","Greater South Pass 3",2017,12.6395515657857,13,5.43642809649176,0,22,0.881023869470181,0.695206234755399,0.315150813736901,0.0542920718245918,0.00530190042996054,0.000268588860331609,6.55094781296607e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","Greater South Pass 3",2018,12.7895376996128,14,5.3931306172851,1,22,0.885142231995266,0.70391244439883,0.330538990149558,0.0526237637815565,0.00507698455504871,0.000292609002312485,8.73459708395476e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","Greater South Pass 4",1985,11.3175486066333,12,4.53476804691859,1,20,0.894281702532828,0.595520897989848,0.171113026115708,0.0165380064802149,0.000447950375936829,4.01749216086842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","Greater South Pass 4",1986,12.2452960188661,13,4.41477193113173,2,20,0.926015873111528,0.680452691016687,0.223324354238354,0.0225100085773458,0.000530308965234632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","Greater South Pass 4",1987,11.5826749668055,12,4.59149283556481,2,20,0.903230666321162,0.609047794095492,0.192381629615345,0.0220500057249263,0.000568475140762882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","Greater South Pass 4",1988,11.2818009613859,12,4.55258151230757,2,20,0.889569184228129,0.59271066222332,0.168236501728526,0.0174158285173646,0.000672929936945461,2.00874608043421e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","Greater South Pass 4",1989,11.3713227392065,12,4.74628891802597,1,20,0.885559727051583,0.58974977050076,0.190354804820187,0.0215578629352199,0.000654851222221553,4.01749216086842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","Greater South Pass 4",1990,10.7799539193649,11,4.87026782880457,1,20,0.857573876658973,0.526855930722365,0.170721320630023,0.0192116475132728,0.000269171974778184,2.00874608043421e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","Greater South Pass 4",1991,10.7803275461359,11,4.71817632712811,1,20,0.867476994835514,0.52604640605195,0.161659867061184,0.0173836885800777,0.000313364388547737,2.00874608043421e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
